,微博数,关注数,粉丝数,introduction,是否认证,点赞数,评论数,是否包含特殊符号,sentiment,negative_prob,abnormal
2939,37924,1983,1284000,1,1,1,0,0,0.573593,0.191883,1
2940,117753,1481,1384000,1,1,1,24,1,-0.683472,0.857562,1
2941,110378,620,738000,1,1,4,0,1,-0.719276,0.873674,1
2942,130443,758,4476000,1,1,0,3,0,0.0,0.625893,1
2943,117753,2522,2908000,1,1,0,96,1,-0.67839,0.855276,1
2944,138064,612,1198000,1,1,0,0,0,-0.965319,0.984394,1
2945,130443,758,4476000,1,1,1,0,0,0.0,0.457012,1
2946,58845,63,123000,1,0,4,12,1,0.0,0.626951,1
2947,63852,261,2332000,1,1,1,3,0,0.0,0.426375,1
2948,161470,256,1743000,1,1,2,4,1,0.498755,0.22556,1
2949,102225,1133,1943000,1,1,0,0,0,-0.852067,0.93343,1
2950,76668,252,1870000,1,1,1,0,1,0.296112,0.31675,1
2951,43334,305,3752000,1,1,1,1,0,0.0,0.596007,1
2952,30277,200,5851,1,1,591,1,1,0.279707,0.324132,1
2953,45144,481,25843000,1,1,0,1,1,-0.254934,0.66472,1
2954,23941,163,5132000,1,1,0,0,0,0.899174,0.0453716,1
2955,77061,152,332000,1,0,0,1,0,-0.967488,0.98537,1
2956,63852,261,2332000,1,1,0,0,1,0.778663,0.0996018,1
2957,54338,469,1226000,1,1,3,1,1,0.97312,0.0120959,1
2958,86958,128,495000,1,0,0,1,1,-0.996294,0.998332,1
2959,116562,3307,685000,1,1,1,0,1,0.447666,0.24855,1
2960,43334,305,3752000,1,1,3,1,1,0.0,0.47931,1
2961,117753,2522,2908000,1,1,0,0,1,0.400754,0.269661,1
2962,130443,758,4476000,1,1,4,3,1,-0.642782,0.839252,1
2963,79330,453,2144000,1,1,1,1,1,0.0,0.544642,1
2964,72297,297,1666000,1,1,1,1,1,-0.835626,0.926032,1
2965,84015,151,881000,1,0,1,2,1,0.257054,0.334326,1
2966,635,509,154,1,0,0,1,1,0.987885,0.00545164,1
2967,16534,1365,3462,1,0,0,1,0,-0.949952,0.977479,1
2968,67,244,29,0,0,1,0,0,0.901925,0.0441337,1
2969,355,166,26,0,0,2,0,0,0.0,0.380777,1
2970,2130,170,2,1,0,2,1,1,-0.556354,0.800359,1
2971,324,65,36,1,0,0,1,0,0.894979,0.0472593,1
2972,1,45,1,0,0,3,1,0,0.750264,0.112381,1
2973,21628,123,117000,1,1,1197,0,0,0.588416,0.185213,1
2974,11802,3550,1011,1,0,0,4,1,-0.669546,0.851296,1
2975,920,172,85,1,0,0,0,0,0.0,0.400848,1
2976,920,172,85,1,0,1,100,0,-0.240932,0.658419,1
2977,833,1185,249,1,0,0,1,0,-0.993054,0.996874,1
2978,238,721,319000,1,1,0,0,0,-0.679877,0.855944,1
2979,5120,3,103,1,0,0,2,1,-0.645864,0.840639,1
2980,170,46,17,1,0,1,180,0,0.0,0.571048,1
2981,1202,178,1238000,1,1,0,0,1,0.889691,0.0496388,1
2982,155,791,1513,1,0,3,5,1,0.633037,0.165133,1
2983,4380,190,162000,1,0,3,0,1,0.570195,0.193412,1
2984,58092,1709,5858000,1,1,1,0,1,-0.858906,0.936508,1
2985,18331,239,359000,1,1,0,143,1,0.249657,0.337654,1
2986,10674,144,571000,1,0,2,1,0,0.0,0.431366,1
2987,1936,451,174000,1,1,1,0,1,-0.991863,0.996338,1
2988,65294,5265,1993000,1,1,0,1,0,0.949327,0.022803,1
2989,10178,2089,1024,1,0,1,1,1,0.678792,0.144543,1
2990,2187,577,63000,1,0,0,0,1,0.582975,0.187661,1
2991,4258,1239,107000,1,1,0,172,0,0.488804,0.230038,1
2992,6723,1008,13000,1,0,0,2,0,0.893404,0.0479681,1
2993,27026,1251,1021,1,0,0,121,1,-0.658803,0.846461,1
2994,267688,1968,19000,1,0,1,0,0,0.798501,0.0906747,1
2995,64281,477,7933000,1,1,3,3,1,-0.854642,0.934589,1
2996,13849,848,371000,1,1,0,0,1,-0.781914,0.901861,1
2997,20122,10,782000,1,1,2,3,0,-0.255798,0.665109,1
2998,1003,4419,14000,1,1,1,0,0,-0.994518,0.997533,1
2999,32509,8744,173000,1,1,0,1,1,0.3595,0.288225,1
3000,1596,162,177,1,0,3,0,1,0.551938,0.201628,1
3001,98,47,21,1,0,1,0,1,0.635372,0.164082,1
3002,147,256,22,0,0,1,0,0,-0.952264,0.978519,1
3003,11731,360,141000,1,1,0,0,1,0.454392,0.245524,1
3004,6515,98,739000,0,1,1,0,1,0.831594,0.0757826,1
3005,513,123,48000,1,1,0,0,1,0.0,0.434943,1
3006,16001,332,1002000,1,1,1,0,0,-0.829366,0.923215,1
3007,7225,1699,1061000,1,1,1,1,1,-0.456344,0.755355,1
3008,15216,1076,101000,1,1,0,2,0,0.0,0.381497,1
3009,715,265,349,1,0,3,1,1,0.983841,0.00727172,1
3010,154,13,260,1,0,1,0,1,0.0,0.413097,1
3011,1589,451,292,0,0,0,0,1,0.819048,0.0814283,1
3012,35139,185,28312000,1,1,0,0,0,0.753537,0.110908,1
3013,32696,392,4325000,1,1,1,0,0,0.865047,0.0607287,1
3014,21167,1257,31000,1,1,36,1,1,0.295799,0.31689,1
3015,19946,1167,1518000,1,1,1,1,1,0.0,0.594539,1
3016,1336,519,233,1,0,0,0,1,0.57415,0.191633,1
3017,25449,327,1741000,1,1,4,0,0,-0.973182,0.987932,1
3018,5204,495,809,1,0,4,0,1,-0.224129,0.650858,1
3019,15116,616,3451,1,0,1,1,0,0.485337,0.231599,1
3020,6815,1265,1902000,1,1,0,4,0,-0.648004,0.841602,1
3021,39768,630,538000,0,1,4,4,1,0.446435,0.249104,1
3022,76668,252,1870000,1,1,1,111,1,-0.747814,0.886516,1
3023,86068,343,253000,1,0,1,0,0,0.395269,0.272129,1
3024,77061,152,332000,1,0,1,62,1,0.0,0.395452,1
3025,99778,563,3110000,1,0,2,0,1,-0.875025,0.943761,1
3026,154372,235,1866000,1,1,0,1,1,0.587351,0.185692,1
3027,921,753,3076,1,0,2,0,0,-0.905105,0.957297,1
3028,404,1777,356,1,0,0,0,0,-0.425122,0.741305,1
3029,30,275,59,0,0,1,3,1,0.832792,0.0752434,1
3030,80534,435,9151000,1,1,215,1,1,-0.716743,0.872535,1
3031,43424,503,313000,1,1,1,1,1,-0.862162,0.937973,1
3032,6070,8752,439000,1,0,0,2,0,0.0,0.457158,1
3033,6003,775,135000,1,1,0,3,1,0.0,0.37727,1
3034,106238,638,6361000,1,1,1,0,0,-0.985465,0.993459,1
3035,7689,921,2730,1,0,1,0,0,-0.824288,0.92093,1
3036,14651,901,122000,1,1,0,0,0,0.268489,0.32918,1
3037,131,285,1082,1,0,0,1,1,0.962676,0.0167956,1
3038,47777,213,280000,1,1,0,1,1,0.506294,0.222168,1
3039,292,179,23,1,0,0,1,0,-0.824366,0.920965,1
3040,6439,527,3881,1,1,0,1,0,0.967649,0.0145581,1
3041,1050,525,280,1,0,4,1,0,0.441703,0.251234,1
3042,150,359,554,0,0,0,0,0,-0.99046,0.995707,1
3043,1067,224,1163,1,0,0,1,0,0.974654,0.0114054,1
3044,3807,3133,110000,1,1,1,1,1,-0.770572,0.896758,1
3045,137,779,155,0,0,1,0,1,-0.686988,0.859145,1
3046,32057,1459,541000,1,1,1,1,1,-0.38082,0.721369,1
3047,1471,678,228,1,0,3,0,0,0.977586,0.0100862,1
3048,84,159,71,0,0,0,3,0,0.970807,0.0131368,1
3049,97447,241,655000,1,0,1,0,0,0.0,0.419454,1
3050,42042,705,2666000,1,1,0,3,0,0.0,0.537211,1
3051,129228,210,855000,1,1,0,1,0,-0.860653,0.937294,1
3052,428,102,54,1,0,0,0,0,0.0,0.395261,1
3053,1996,224,300,1,0,1,0,0,0.981029,0.00853705,1
3054,10,62,4,1,0,0,0,1,0.961797,0.0171912,1
3055,7199,291,1068,1,0,4,0,0,0.739195,0.117362,1
3056,62,129,6,0,0,3,3,0,-0.96658,0.984961,1
3057,2965,4621,4255,1,0,3,0,0,0.699042,0.135431,1
3058,113,16,13,1,0,3,0,0,-0.871808,0.942314,1
3059,6448,1110,773,1,0,0,0,0,-0.398249,0.729212,1
3060,409,841,280,1,0,1,0,0,-0.836535,0.926441,1
3061,777,1389,423,1,0,1,4,1,-0.413748,0.736187,1
3062,14504,868,685000,1,1,1,0,1,0.502068,0.224069,1
3063,8887,2338,575,1,0,1,3,1,0.480187,0.233916,1
3064,116,269,338000,1,1,1,1,0,-0.929792,0.968406,1
3065,4,13,13000,1,0,1,1,0,0.292927,0.318183,1
3066,32057,1459,541000,1,1,1,0,0,0.979905,0.00904283,1
3067,138064,612,1198000,1,1,2,1,1,0.262696,0.331787,1
3068,728,1229,231,1,0,3,0,0,-0.381932,0.72187,1
3069,13686,411,95000,1,1,1,0,1,0.0,0.506643,1
3070,236,34,159,1,0,0,1,0,-0.869579,0.941311,1
3071,88,184,736,1,0,2,1,1,0.0,0.447824,1
3072,17152,190,441,1,0,0,0,1,0.691587,0.138786,1
3073,6190,790,244000,1,1,1,1,1,0.675768,0.145904,1
3074,1733,104,168,1,0,4,1,1,0.513496,0.218927,1
3075,550,204,923,1,0,1,31,1,0.995372,0.00208278,1
3076,95956,75,2049000,1,1,0,0,0,-0.521342,0.784604,1
3077,96864,31,252000,1,0,0,3,1,0.0,0.461424,1
3078,9270,103,151000,1,1,0,0,1,0.703549,0.133403,1
3079,2850,150,19000,1,1,4,0,0,0.962976,0.0166609,1
3080,196,979,2110,0,0,0,0,0,-0.210139,0.644563,1
3081,55,162,48,1,0,3,0,1,-0.800549,0.910247,1
3082,3441,884,1493000,1,1,0,1,1,0.970178,0.0134199,1
3083,2330,76,235,1,0,1,0,0,-0.881088,0.94649,1
3084,4620,676,274000,1,1,0,1,0,0.811085,0.0850116,1
3085,80534,435,9151000,1,1,0,73,0,-0.985221,0.99335,1
3086,282,553,146,1,0,287,118,0,0.820618,0.080722,1
3087,7601,188,275000,1,1,1,0,0,0.87129,0.0579196,1
3088,4277,753,17000,1,1,1,1,0,-0.488663,0.769898,1
3089,1481,1322,239,1,0,3,0,0,0.0,0.444699,1
3090,9733,1699,2147000,1,1,2,0,0,0.875894,0.0558476,1
3091,3333,2212,213000,1,1,2,0,0,-0.783711,0.90267,1
3092,66719,315,1203000,1,1,0,0,0,0.0,0.481132,1
3093,47947,37,3861000,1,1,1,1,0,-0.938225,0.972201,1
3094,1786,544,46000,1,0,0,53,1,0.397249,0.271238,1
3095,113179,4244,396000,1,1,1,0,1,-0.62367,0.830652,1
3096,3534,1280,1663,1,1,687,1,1,0.0,0.401948,1
3097,40,338,3,1,0,1,3,1,0.0,0.550293,1
3098,6,92,40,1,0,0,0,0,-0.695558,0.863001,1
3099,13057,765,213,0,0,1,0,0,0.559262,0.198332,1
3100,605,220,94,1,0,2,1,1,-0.245712,0.660571,1
3101,336,186,220,1,0,0,1,1,0.0,0.5996,1
3102,243,219,9,1,0,0,0,1,0.940736,0.0266688,1
3103,2756,537,74,0,0,2,96,0,-0.905105,0.957297,1
3104,6878,443,147,0,0,4,0,0,0.0,0.436236,1
3105,31,41,2,0,0,0,1,0,-0.951801,0.97831,1
3106,18447,895,64,0,0,1,0,0,-0.521992,0.784896,1
3107,1411,95,1319,1,0,4,1,1,0.885134,0.0516896,1
3108,7292,3347,426,0,0,0,0,0,-0.983948,0.992777,1
3109,2757,301,2790,1,0,4,1,0,0.0,0.430014,1
3110,19283,5127,3044,1,0,1,0,1,0.0,0.398551,1
3111,801,141,68,1,0,3,3,1,0.794298,0.0925661,1
3112,2005,189,296,1,0,1,1,0,-0.915904,0.962157,1
3113,23,77,4,1,0,1,1,1,-0.86065,0.937292,1
3114,13085,4938,5411,1,0,1,3,0,0.447141,0.248787,1
3115,16,30,21,1,0,0,0,0,0.919397,0.0362714,1
3116,194,220,22,1,0,1,1,0,0.0,0.506294,1
3117,3317,529,786,0,0,2752,0,1,0.0,0.522885,1
3118,101,232,50,0,0,1,0,0,0.0,0.598113,1
3119,0,90,55,1,0,1,0,0,0.0,0.612016,1
3120,38725,6212,75000,1,1,1,172,0,0.799552,0.0902016,1
3121,80534,435,9151000,1,1,1,30,1,0.0,0.53878,1
3122,22136,227,4375000,1,1,1,0,0,0.539376,0.207281,1
3123,35139,185,28312000,1,1,1,0,1,0.246378,0.33913,1
3124,97799,293,1042000,1,1,3,0,1,0.682657,0.142804,1
3125,3,28,5,0,0,1,3,0,0.900698,0.044686,1
3126,3,28,5,0,0,3,0,0,0.9407,0.0266848,1
3127,5232,4537,61000,1,1,1,1,0,0.825505,0.0785229,1
3128,5030,59,681,0,0,3,1,1,0.614894,0.173298,1
3129,46699,10171,39000,1,0,0,0,0,0.0,0.443958,1
3130,3548,219,49000,1,0,0,0,0,0.75811,0.108851,1
3131,29,87,147,1,0,2576,0,1,0.868162,0.0593272,1
3132,1303,555,352,1,1,3,171,1,0.805835,0.0873741,1
3133,26,234,127,1,0,0,1,0,0.282189,0.323015,1
3134,26,234,127,1,0,1135,1,0,0.546233,0.204195,1
3135,26,234,127,1,0,1,0,0,0.0,0.42693,1
3136,1274,649,484,1,0,0,194,0,-0.429017,0.743058,1
3137,39350,1387,2532,0,0,4,1,0,0.815051,0.0832269,1
3138,507,132,175,1,0,0,1,0,0.843031,0.0706359,1
3139,85,20,19,0,0,1,1,1,0.368194,0.284313,1
3140,710,277,168,1,0,0,1,1,-0.928187,0.967684,1
3141,1350,63,102,1,0,3,0,1,-0.956153,0.980269,1
3142,4170,1025,874,1,1,0,4,1,0.730792,0.121144,1
3143,15,2420,94,1,0,0,0,0,0.0,0.4757,1
3144,342,277,105,1,0,0,0,1,0.23205,0.345578,1
3145,78,0,497,0,0,0,3,0,-0.630023,0.83351,1
